"","X","v","a","f","h","l","n","s","w","word_tokens","word_types","tokens_in_cmu","types_in_cmu","year","month","day","consonants","vowelRatio","tokenCoverage","typeCoverage","dayOfYear","date","humidity"
"156",156,10389,223,4057,398,1894,2825,5328,952,8169,1410,6922,1284,2000,8,4,15677,0.662690565797027,0.847349736809891,0.91063829787234,217,"2000-08-04",0.0108
"157",157,9802,200,3531,381,1845,2620,5098,981,7915,1389,6794,1249,2000,8,4,14656,0.668804585152838,0.858370183196462,0.899208063354932,217,"2000-08-04",0.0108
"158",158,10181,180,3900,419,1865,2775,5017,935,7298,1287,6586,1187,2000,8,7,15091,0.67464051421377,0.902439024390244,0.922299922299922,220,"2000-08-07",0.0105
"159",159,10760,355,3954,381,2043,2774,5287,986,8261,1405,7277,1274,2000,8,8,15780,0.681875792141952,0.880886091272243,0.906761565836299,221,"2000-08-08",0.0102
"160",160,10922,213,4609,296,2076,2921,5331,1010,7695,1365,7013,1260,2000,8,9,16456,0.663709285367039,0.91137102014295,0.923076923076923,222,"2000-08-09",0.0102
"161",161,10470,213,3786,420,1958,2647,5284,1035,7505,1275,6839,1175,2000,8,10,15343,0.68239588085772,0.911259160559627,0.92156862745098,223,"2000-08-10",0.0101
"162",162,10208,167,3596,495,1928,2735,5056,1095,8065,1310,7115,1202,2000,8,11,15072,0.677282377919321,0.882207067575945,0.917557251908397,224,"2000-08-11",0.0106
"163",163,10973,197,4071,402,2027,2956,5536,1114,8416,1427,7466,1295,2000,8,14,16303,0.673066306814697,0.887119771863118,0.90749824807288,227,"2000-08-14",0.0107
"164",164,10495,191,3954,360,1995,2742,5469,1042,7873,1424,6928,1309,2000,8,15,15753,0.666222306862185,0.879969516067573,0.919241573033708,228,"2000-08-15",0.0108
"165",165,10467,184,3813,413,1976,2790,5252,997,7939,1414,7075,1296,2000,8,15,15425,0.678573743922204,0.891170172565814,0.916548797736917,228,"2000-08-15",0.0108
"166",166,10817,202,4052,402,2134,2867,5562,959,8069,1481,7086,1373,2000,8,16,16178,0.668624057361849,0.878175734291734,0.927076299797434,229,"2000-08-16",0.0108
"167",167,9907,186,3693,415,1865,2644,4999,951,7835,1426,6731,1295,2000,8,16,14753,0.671524435707992,0.859093809827696,0.908134642356241,229,"2000-08-16",0.0108
"168",168,10348,175,3738,407,1914,2726,5248,1065,8455,1435,7065,1263,2000,8,17,15273,0.677535520199044,0.835600236546422,0.8801393728223,230,"2000-08-17",0.0107
"169",169,4993,94,1825,234,949,1326,2609,478,3915,883,3408,803,2000,8,17,7515,0.664404524284764,0.870498084291188,0.909399773499434,230,"2000-08-17",0.0107
"170",170,10404,187,3937,399,1929,2718,5415,908,7731,1446,6831,1321,2000,8,18,15493,0.67152907764797,0.883585564610012,0.913554633471646,231,"2000-08-18",0.0108
"171",171,10439,177,4024,434,1874,2729,5207,970,8311,1455,7118,1309,2000,8,18,15415,0.677197534868634,0.856455300204548,0.899656357388316,231,"2000-08-18",0.0108
"172",172,10688,233,4157,344,1908,2732,5629,1015,7884,1391,7074,1275,2000,8,21,16018,0.667249344487452,0.897260273972603,0.916606757728253,234,"2000-08-21",0.0106
"173",173,9136,140,3055,360,1704,2430,4653,1124,7848,1114,6411,954,2000,8,22,13466,0.678449428189514,0.816896024464832,0.856373429084381,235,"2000-08-22",0.0105
"174",174,11325,241,4206,368,2453,3057,5774,973,8072,1533,7272,1400,2000,8,23,17072,0.663366916588566,0.900891972249752,0.91324200913242,236,"2000-08-23",0.0106
"175",175,11041,232,4055,343,1939,2866,5247,1212,8601,1338,7457,1206,2000,8,24,15894,0.6946646533283,0.866992210208115,0.901345291479821,237,"2000-08-24",0.011
"176",176,11546,200,4340,429,2186,2925,6154,1100,8772,1464,7654,1326,2000,8,25,17334,0.666089765778239,0.872549019607843,0.905737704918033,238,"2000-08-25",0.0111
"177",177,10794,195,3991,394,2064,2810,5868,979,8321,1386,7196,1258,2000,8,28,16301,0.662167965155512,0.864799903857709,0.907647907647908,241,"2000-08-28",0.0106
"178",178,10470,207,3789,317,2243,2565,5512,1041,8074,1236,7056,1112,2000,8,29,15674,0.667985198417762,0.873916274461234,0.899676375404531,242,"2000-08-29",0.0103
"179",179,11934,228,4120,400,2266,2934,6196,1402,9728,1454,8320,1315,2000,8,30,17546,0.680155021087427,0.855263157894737,0.904401650618982,243,"2000-08-30",0.0102
"180",180,9752,185,3243,532,1802,2508,4651,1204,8674,1299,6883,1119,2000,8,31,14125,0.690407079646018,0.793520866958727,0.861431870669746,244,"2000-08-31",0.0109
"181",181,8691,138,3114,404,1612,2315,4374,1044,7301,1350,6070,1181,2000,9,1,13001,0.668487039458503,0.831392959868511,0.874814814814815,245,"2000-09-01",0.0111
"182",182,11458,237,4176,416,2059,2979,5877,1217,8790,1516,7556,1332,2000,9,4,16961,0.675549790696303,0.859613196814562,0.878627968337731,248,"2000-09-04",0.0104
"183",183,11234,218,4265,307,2008,2975,6076,1059,8140,1356,7278,1233,2000,9,5,16908,0.664419209841495,0.894103194103194,0.90929203539823,249,"2000-09-05",0.0106
"184",184,11105,234,4124,329,2106,2974,5581,1144,8930,1495,7551,1302,2000,9,6,16492,0.673356779044385,0.845576707726764,0.870903010033445,250,"2000-09-06",0.011
"185",185,8260,143,3134,427,1745,2169,3872,854,6765,1264,5737,1148,2000,9,7,12344,0.669151004536617,0.848041389504804,0.908227848101266,251,"2000-09-07",0.0114
"186",186,7609,191,3123,205,1440,2021,3830,647,5214,1242,4796,1161,2000,9,8,11457,0.664135463035699,0.919831223628692,0.934782608695652,252,"2000-09-08",0.0115
"187",187,10350,197,3643,439,1721,2698,5250,1260,9470,1383,7410,1188,2000,9,11,15208,0.680562861651762,0.78247096092925,0.859002169197397,255,"2000-09-11",0.0107
"188",188,10950,283,3984,324,2148,2818,5466,1145,8808,1475,7261,1295,2000,9,12,16168,0.677263730826324,0.82436421435059,0.877966101694915,256,"2000-09-12",0.0109
"189",189,11163,199,3978,495,1856,2931,5756,1134,9376,1377,7781,1215,2000,9,13,16349,0.682794054682244,0.829884812286689,0.882352941176471,257,"2000-09-13",0.0116
"190",190,11410,211,4269,422,2142,2985,5824,1179,8631,1456,7566,1353,2000,9,14,17032,0.669915453264443,0.876607577337504,0.929258241758242,258,"2000-09-14",0.0123
"191",191,11550,226,4391,381,2224,3096,5696,1207,8893,1438,7756,1261,2000,9,15,17221,0.67069275884095,0.872146632182616,0.876912378303199,259,"2000-09-15",0.0116
"192",192,11690,243,4322,406,2304,2909,5537,1232,8613,1531,7769,1441,2000,9,18,16953,0.689553471362001,0.902008591663764,0.941214892227302,262,"2000-09-18",0.0119
"193",193,8374,159,2898,328,1549,2168,4185,1070,7443,1241,5869,1050,2000,9,19,12357,0.677672574249413,0.788526131936047,0.846091861402095,263,"2000-09-19",0.0118
"194",194,11308,154,4195,328,1986,3129,5987,1009,8616,1372,7609,1245,2000,9,20,16788,0.673576364069574,0.883124419684308,0.907434402332362,264,"2000-09-20",0.0119
"195",195,11176,239,4162,356,2083,3252,5584,1057,8474,1317,7541,1207,2000,9,21,16733,0.667901751030897,0.889898513098891,0.916476841305998,265,"2000-09-21",0.0112
"196",196,8254,200,2837,290,1522,2092,4204,1051,7404,1288,5797,1102,2000,9,22,12196,0.676779271892424,0.782955159373312,0.855590062111801,266,"2000-09-22",0.0113
"197",197,10434,206,3920,366,2048,2662,5428,885,7591,1377,6768,1263,2000,9,25,15515,0.672510473735095,0.891582136740877,0.917211328976035,269,"2000-09-25",0.0115
"198",198,12490,412,4280,379,2466,3308,6415,1197,9837,1557,8431,1389,2000,9,26,18457,0.676708024055914,0.857070244993392,0.892100192678227,270,"2000-09-26",0.0116
"199",199,11387,270,3857,389,2078,2895,6207,1299,8953,1250,7820,1118,2000,9,27,16995,0.670020594292439,0.873450240142969,0.8944,271,"2000-09-27",0.0112
"200",200,11219,201,4052,349,2175,2930,5915,1073,8163,1407,7064,1273,2000,9,28,16695,0.671997604073076,0.865368124464045,0.904761904761905,272,"2000-09-28",0.0108
"201",201,12198,224,4250,496,2219,3256,6450,1190,9938,1578,8227,1391,2000,9,29,18085,0.674481614597733,0.827832561883679,0.88149556400507,273,"2000-09-29",0.0109
"202",202,10636,198,3844,347,1992,2982,5613,973,7653,1523,6846,1381,2000,10,2,15949,0.666875666185968,0.894551156409251,0.906762967826658,276,"2000-10-02",0.0113
"203",203,11008,186,4065,350,1932,2945,5645,1140,8594,1422,7385,1285,2000,10,4,16263,0.676873885506979,0.859320456132185,0.90365682137834,278,"2000-10-04",0.0099999998
"204",204,10260,221,3884,303,1880,2738,5364,1037,7965,1460,6869,1327,2000,10,6,15427,0.665067738380761,0.862397991211551,0.908904109589041,280,"2000-10-06",0.011
"205",205,11988,201,4607,386,2284,3261,6260,1038,8701,1493,7886,1384,2000,10,9,18037,0.664633808282974,0.90633260544765,0.926992632283992,283,"2000-10-09",0.011
"206",206,11288,171,4195,447,2066,2898,5920,1088,8505,1505,7463,1383,2000,10,10,16785,0.672505212987787,0.877483833039389,0.918936877076412,284,"2000-10-10",0.0098999999
"207",207,9975,169,4057,346,1963,2616,5055,874,7358,1376,6639,1284,2000,10,12,15080,0.661472148541114,0.902283229138353,0.933139534883721,286,"2000-10-12",0.0096000005
"208",208,9662,181,3728,409,1852,2429,4678,967,7104,1351,6404,1244,2000,10,13,14244,0.678320696433586,0.901463963963964,0.92079940784604,287,"2000-10-13",0.0099999998
"209",209,10199,189,3689,380,1860,2855,5460,910,7763,1362,6859,1241,2000,10,16,15343,0.664733103043733,0.883550173901842,0.911160058737151,290,"2000-10-16",0.0107
"210",210,11265,209,4161,359,1887,2913,5894,1152,9005,1320,7719,1180,2000,10,18,16575,0.679638009049774,0.857190449750139,0.893939393939394,292,"2000-10-18",0.0106
"211",211,11077,260,4003,400,1984,2885,5582,1278,8864,1380,7670,1240,2000,10,19,16392,0.675756466569058,0.865297833935018,0.898550724637681,293,"2000-10-19",0.0103
"212",212,11648,255,4022,406,2344,3050,5710,1316,9293,1566,7913,1369,2000,10,20,17103,0.681050108168158,0.851501129882707,0.874201787994891,294,"2000-10-20",0.0106
"213",213,12091,207,4251,424,2102,3186,6056,1468,10065,1409,8616,1239,2000,10,23,17694,0.683338984966655,0.856035767511177,0.879347054648687,297,"2000-10-23",0.0104
"214",214,11010,207,4197,430,1975,3082,5503,986,8476,1361,7553,1237,2000,10,24,16380,0.672161172161172,0.891104294478528,0.908890521675239,298,"2000-10-24",0.0107
"215",215,11233,186,4012,495,2032,2887,5957,1169,9619,1441,7711,1265,2000,10,25,16738,0.671107659218545,0.801642582389022,0.877862595419847,299,"2000-10-25",0.0103
"216",216,10302,212,3890,306,1921,2754,5441,1003,7795,1367,6860,1239,2000,10,26,15527,0.66348940555162,0.880051314945478,0.906364301389905,300,"2000-10-26",0.0103
"217",217,11273,199,4319,344,2161,3014,5805,992,7966,1490,7299,1395,2000,10,27,16834,0.669656647261495,0.916269143861411,0.936241610738255,301,"2000-10-27",0.0097000003
"218",218,11088,187,4280,382,2187,2910,5611,945,7986,1404,7275,1299,2000,10,30,16502,0.671918555326627,0.910969196093163,0.925213675213675,304,"2000-10-30",0.0087000001
"219",219,10275,190,3678,448,1890,2731,5092,1164,7931,1373,6995,1278,2000,10,31,15193,0.676298295267557,0.881982095574329,0.930808448652586,305,"2000-10-31",0.0088
"220",220,10026,168,3662,347,1910,2632,5039,992,7811,1330,6759,1202,2000,11,1,14750,0.679728813559322,0.865318141083088,0.903759398496241,306,"2000-11-01",0.0092000002
"221",221,11563,207,4205,499,2120,3135,6278,1104,8915,1399,7995,1293,2000,11,2,17548,0.658935491224071,0.896803140773976,0.924231593995711,307,"2000-11-02",0.0094999997
"222",222,8830,159,3265,283,1638,2312,4428,1005,7198,1267,6072,1122,2000,11,3,13090,0.674560733384263,0.84356765768269,0.885556432517759,308,"2000-11-03",0.0091000004
"223",223,10719,172,4070,432,1979,2886,5622,983,8354,1340,7372,1205,2000,11,6,16144,0.663961843409316,0.88245152022983,0.899253731343284,311,"2000-11-06",0.0091000004
"224",224,10368,168,3943,349,2018,2666,5680,965,8020,1296,7026,1189,2000,11,8,15789,0.656659699790994,0.876059850374065,0.917438271604938,313,"2000-11-08",0.0091000004
"225",225,9930,198,3975,334,1913,2442,5200,896,7454,1209,6759,1112,2000,11,9,14958,0.663858804653028,0.906761470351489,0.919768403639371,314,"2000-11-09",0.0082
"226",226,10331,187,4008,271,1958,2629,5347,991,7538,1313,6832,1202,2000,11,10,15391,0.671236436878695,0.906341204563545,0.915460776846916,315,"2000-11-10",0.0074999998
"227",227,11220,194,4533,376,2129,2881,6038,962,8214,1296,7566,1201,2000,11,14,17113,0.655641909659323,0.921110299488678,0.926697530864197,319,"2000-11-14",0.0071
"228",228,10732,169,4223,307,2060,2758,5603,922,7652,1354,7046,1266,2000,11,15,16042,0.66899389103603,0.92080501829587,0.935007385524372,320,"2000-11-15",0.0068000001
"229",229,10666,201,4172,312,1973,2702,5427,1059,7893,1351,7229,1252,2000,11,16,15846,0.673103622365266,0.915874825795008,0.926720947446336,321,"2000-11-16",0.0077
"230",230,10268,144,4053,305,1917,2618,5331,899,7547,1366,6826,1250,2000,11,17,15267,0.672561734459946,0.904465350470386,0.915080527086384,322,"2000-11-17",0.0070000002
"231",231,11162,203,4419,281,2103,2888,5699,1084,8151,1381,7448,1295,2000,11,20,16677,0.669305030880854,0.913752913752914,0.937726285300507,325,"2000-11-20",0.0091000004
"232",232,11821,203,4710,356,2233,3083,6076,1051,8524,1404,7832,1304,2000,11,21,17712,0.667400632339657,0.918817456593149,0.928774928774929,326,"2000-11-21",0.0092000002
"233",233,10505,223,4084,304,2032,2717,5546,959,7816,1361,7072,1269,2000,11,22,15865,0.662149385439647,0.904810644831116,0.932402645113887,327,"2000-11-22",0.0082999999
"234",234,11895,216,4702,343,2305,3087,6306,1038,8929,1393,7963,1286,2000,11,23,17997,0.660943490581764,0.891813192966738,0.923187365398421,328,"2000-11-23",0.0077999998
"235",235,10938,252,4611,257,2116,2586,5672,972,7755,1234,7248,1167,2000,11,24,16466,0.664277905988097,0.934622823984526,0.945705024311183,329,"2000-11-24",0.0088999998
"236",236,10559,195,4283,365,1879,2830,5743,955,8016,1238,7178,1136,2000,11,27,16250,0.649784615384615,0.895459081836327,0.917609046849758,332,"2000-11-27",0.0088999998
"237",237,10775,161,4216,376,2136,2793,5657,917,7761,1358,7116,1259,2000,11,28,16256,0.66283218503937,0.916892153073058,0.927098674521355,333,"2000-11-28",0.0092000002
"238",238,10881,177,4270,351,2001,2835,5760,1014,8255,1322,7477,1218,2000,11,29,16408,0.663152120916626,0.905754088431254,0.921331316187595,334,"2000-11-29",0.0091000004
"239",239,10742,246,4326,320,2094,2754,5558,963,7818,1310,7207,1198,2000,11,30,16261,0.660598979152574,0.921847019698133,0.914503816793893,335,"2000-11-30",0.0086000003
"240",240,11191,228,4376,316,2082,2782,5968,1155,8792,1376,7771,1255,2000,12,1,16907,0.661915183060271,0.883871701546861,0.912063953488372,336,"2000-12-01",0.0088
"241",241,11011,259,4346,321,2047,2761,5927,942,8012,1297,7412,1215,2000,12,2,16603,0.663193398783352,0.925112331502746,0.936777178103315,337,"2000-12-02",0.0089999996
"242",242,10631,193,4199,293,1880,2704,5640,1017,7871,1250,7218,1155,2000,12,4,15926,0.667524802210222,0.917037225257273,0.924,339,"2000-12-04",0.0087000001
"243",243,10467,200,4126,348,2038,2572,5436,1009,7885,1289,7069,1178,2000,12,5,15729,0.665458706847225,0.896512365250476,0.91388673390225,340,"2000-12-05",0.0091000004
"244",244,10074,239,3935,262,1968,2502,5151,816,7548,1276,6796,1175,2000,12,6,14873,0.677334767699859,0.900370959194489,0.920846394984326,341,"2000-12-06",0.0093
"245",245,10889,190,4308,281,2032,2724,5677,1030,7920,1293,7266,1201,2000,12,7,16242,0.670422361778106,0.917424242424242,0.928847641144625,342,"2000-12-07",0.0098999999
"246",246,10797,247,4326,343,2039,2690,5564,937,7899,1280,7237,1174,2000,12,8,16146,0.668710516536604,0.916191923028231,0.9171875,343,"2000-12-08",0.0102
"247",247,11335,239,4361,354,2096,2863,5874,1097,8513,1424,7564,1288,2000,12,11,16884,0.671345652688936,0.888523434746858,0.904494382022472,346,"2000-12-11",0.0086000003
"248",248,10420,251,4069,264,2041,2655,5375,970,7847,1403,6879,1300,2000,12,12,15625,0.66688,0.876640754428444,0.926585887384177,347,"2000-12-12",0.0078999996
"249",249,7394,143,2698,332,1328,1948,3877,701,5290,1075,4856,1013,2000,12,13,11027,0.670535957195973,0.917958412098299,0.942325581395349,348,"2000-12-13",0.0077
"250",250,6467,130,2424,221,1210,1672,3372,612,4673,959,4284,900,2000,12,13,9641,0.670781039311275,0.91675583137171,0.938477580813347,348,"2000-12-13",0.0077
"251",251,10826,217,4016,406,2022,2797,5413,1081,7761,1397,7016,1296,2000,12,14,15952,0.678660982948847,0.904007215565005,0.927702219040802,349,"2000-12-14",0.0088
"252",252,10507,196,3650,443,1876,2795,5523,1166,9122,1550,7326,1308,2000,12,15,15649,0.671416703942744,0.803113352335014,0.843870967741935,350,"2000-12-15",0.0088
"253",253,11090,240,3758,362,2135,2905,5758,1139,8629,1477,7490,1324,2000,12,18,16297,0.680493342332945,0.868003244871943,0.896411645226811,353,"2000-12-18",0.0074
"254",254,9782,191,3565,309,1829,2437,5137,902,7829,1312,6673,1198,2000,12,19,14370,0.680723729993041,0.852343849789245,0.913109756097561,354,"2000-12-19",0.0078999996
"255",255,10444,187,3828,435,1856,2838,5080,1111,8722,1476,7339,1307,2000,12,20,15335,0.681056406912292,0.841435450584728,0.88550135501355,355,"2000-12-20",0.0094999997
"256",256,9790,204,3736,504,1836,2608,4651,1052,7913,1241,7064,1163,2000,12,21,14591,0.670961551641423,0.892708201693416,0.937147461724416,356,"2000-12-21",0.0093999999
"257",257,9609,147,3415,462,1608,2604,4795,1031,7999,1200,6877,1083,2000,12,22,14062,0.68333096287868,0.85973246655832,0.9025,357,"2000-12-22",0.0087000001
"258",258,10874,180,3625,416,1938,2857,5363,1455,9577,1385,7885,1203,2000,12,26,15834,0.686750031577618,0.823326720267307,0.868592057761733,361,"2000-12-26",0.0078999996
"259",259,11208,262,4091,326,2140,2936,5474,1281,8993,1438,7794,1307,2000,12,27,16510,0.678861296184131,0.866674079839875,0.908901251738526,362,"2000-12-27",0.0082999999
"260",260,10062,166,3380,337,1867,2462,5345,1238,8251,1258,6849,1091,2000,12,28,14795,0.680094626563028,0.830081202278512,0.86724960254372,363,"2000-12-28",0.0086000003
"261",261,7346,149,2513,353,1420,1816,3565,986,6923,1154,5146,970,2001,1,1,10802,0.680059248287354,0.743319370215225,0.840554592720971,1,"2001-01-01",0.0088
"262",262,10847,162,3649,352,1980,2932,5607,1341,8690,1175,7597,1040,2001,1,2,16023,0.676964363727142,0.874223245109321,0.885106382978723,2,"2001-01-02",0.0085000005
"263",263,11036,174,4172,474,2039,2876,5434,983,8165,1395,7329,1294,2001,1,3,16152,0.683259039128281,0.897611757501531,0.927598566308244,3,"2001-01-03",0.0077
"264",264,9352,167,3633,466,1733,2514,4602,927,6892,1307,6241,1222,2001,1,4,14042,0.666001994017946,0.905542658154382,0.934965570007651,4,"2001-01-04",0.0082999999
"265",265,9547,235,3545,431,1765,2516,4831,964,7026,1401,6356,1309,2001,1,8,14287,0.668229859312662,0.904639908909764,0.934332619557459,8,"2001-01-08",0.0091000004
"266",266,9336,164,3190,293,1775,2440,4631,1333,8635,1269,6798,1036,2001,1,9,13826,0.675249529871257,0.787261146496815,0.81639085894405,9,"2001-01-09",0.0077
"267",267,10044,170,3557,381,1895,2686,5241,977,7448,1320,6697,1207,2001,1,10,14907,0.673777420004025,0.899167561761547,0.914393939393939,10,"2001-01-10",0.0088
"268",268,12703,208,4717,542,2789,3222,6149,1357,10600,1455,8532,1241,2001,1,11,18984,0.669142435735356,0.804905660377358,0.852920962199313,11,"2001-01-11",0.0077999998
"269",269,8695,185,3448,387,1703,2223,4207,770,6278,1276,5695,1185,2001,1,12,12923,0.672831385901107,0.907136030582988,0.928683385579937,12,"2001-01-12",0.0074
"270",270,6869,139,2288,402,1198,1812,3567,834,6129,1186,4989,1019,2001,1,15,10240,0.67080078125,0.813999021047479,0.859190556492411,15,"2001-01-15",0.0066999998
"271",271,10562,212,3977,302,1937,2688,5181,1175,8207,1449,7110,1302,2001,1,16,15472,0.6826525336091,0.866333617643475,0.898550724637681,16,"2001-01-16",0.0060000001
"272",272,11229,247,4174,354,2146,3013,5505,1066,8254,1407,7384,1306,2001,1,17,16505,0.680339291123902,0.894596559244003,0.928216062544421,17,"2001-01-17",0.0052
"273",273,9237,147,3649,399,1702,2501,4624,901,7129,1285,6208,1163,2001,1,18,13923,0.663434604611075,0.870809370178146,0.905058365758755,18,"2001-01-18",0.0060000001
"274",274,11272,202,4071,397,2255,2886,5666,1101,8605,1478,7452,1331,2001,1,19,16578,0.679937266256485,0.866008134805346,0.900541271989175,19,"2001-01-19",0.0071
